Name,Code,Market
STX엔진,077970,KRX
동국알앤에스,075970,KRX
빛과전자,069540,KRX
듀오백,073190,KRX
삼진엘앤디,054090,KRX
폴라리스AI파마,041910,KRX
NICE,034310,KRX
대교,019680,KRX
세진티에스,067770,KRX
한솔인티큐브,070590,KRX
리튬포어스,073570,KRX
테라사이언스,073640,KRX
우주일렉트로,065680,KRX
기업은행,024110,KRX
이엔플러스,074610,KRX
SOOP,067160,KRX
드림어스컴퍼니,060570,KRX
버킷스튜디오,066410,KRX
원익QnC,074600,KRX
로체시스템즈,071280,KRX
에스텍,069510,KRX
오텍,067170,KRX
키이스트,054780,KRX
현대에버다임,041440,KRX
한솔홈데코,025750,KRX
중앙백신,072020,KRX
휴비츠,065510,KRX
우리산업홀딩스,072470,KRX
디지털대성,068930,KRX
이수페타시스,007660,KRX
강원랜드,035250,KRX
유아이디,069330,KRX
티씨케이,064760,KRX
YG PLUS,037270,KRX
아모텍,052710,KRX
농심홀딩스,072710,KRX
웰크론,065950,KRX
파워로직스,047310,KRX
한국금융지주,071050,KRX
이엘씨,041520,KRX
유엔젤,072130,KRX
SBS,034120,KRX
홈캐스트,064240,KRX
씨씨에스,066790,KRX
웹젠,069080,KRX
엔씨소프트,036570,KRX
하이스틸,071090,KRX
대화제약,067080,KRX
우수AMS,066590,KRX
JW신약,067290,KRX
하츠,066130,KRX
빅텍,065450,KRX
탑엔지니어링,065130,KRX
DSR제강,069730,KRX
이루온,065440,KRX
태경케미컬,006890,KRX
재영솔루텍,049630,KRX
한국큐빅,021650,KRX
인터플렉스,051370,KRX
삼영이엔씨,065570,KRX
하이퍼코퍼레이션,065650,KRX
한성크린텍,066980,KRX
리더스코스메틱,016100,KRX
한농화성,011500,KRX
케이피엠테크,042040,KRX
디티씨,066670,KRX
아이로보틱스,066430,KRX
초록뱀미디어,047820,KRX
인크레더블버즈,064090,KRX
쎌바이오텍,049960,KRX
NE능률,053290,KRX
테크엘,064520,KRX
현대백화점,069960,KRX
KG이니시스,035600,KRX
비엘팜텍,065170,KRX
대호에이엘,069460,KRX
대웅제약,069620,KRX
플래스크,041590,KRX
마니커,027740,KRX
SNT홀딩스,036530,KRX
티케이지휴켐스,069260,KRX
새로닉스,042600,KRX
SJG세종,033530,KRX
오리엔트정공,065500,KRX
에이전트AI,060900,KRX
국보디자인,066620,KRX
아이톡시,052770,KRX
에스아이리소스,065420,KRX
포니링크,064800,KRX
포스코스틸리온,058430,KRX
폴라리스AI,039980,KRX
현대바이오,048410,KRX
삼성출판사,068290,KRX
세이브존I&C,067830,KRX
에스피지,058610,KRX
토탈소프트,045340,KRX
교보증권,030610,KRX
서호전기,065710,KRX
파커스,065690,KRX
한샘,009240,KRX
HC홈센타,060560,KRX
서울리거,043710,KRX
아비코전자,036010,KRX
큐렉소,060280,KRX
제이케이시냅스,060230,KRX
우원개발,046940,KRX
티사이언티픽,057680,KRX
인선이엔티,060150,KRX
와이어블,065530,KRX
SM Life Design,063440,KRX
우신시스템,017370,KRX
지어소프트,051160,KRX
지엔코,065060,KRX
셀루메드,049180,KRX
KH바텍,060720,KRX
알에프텍,061040,KRX
에스폴리텍,050760,KRX
이랜텍,054210,KRX
ES큐브,050120,KRX
케이피티유,054410,KRX
3S,060310,KRX
LG전자,066570,KRX
화일약품,061250,KRX
오상자이엘,053980,KRX
콜마홀딩스,024720,KRX
농우바이오,054050,KRX
케이엘넷,039420,KRX
SNT모티브,064960,KRX
에스티아이,039440,KRX
잉크테크,049550,KRX
대한뉴팜,054670,KRX
씨티씨바이오,060590,KRX
인탑스,049070,KRX
LS마린솔루션,060370,KRX
피씨디렉트,051380,KRX
광주신세계,037710,KRX
구영테크,053270,KRX
한국기업평가,034950,KRX
뉴보텍,060260,KRX
동양에스텍,060380,KRX
백금T&A,046310,KRX
고려신용정보,049720,KRX
서울반도체,046890,KRX
아가방컴퍼니,013990,KRX
한주에이알티,058450,KRX
미코,059090,KRX
유신,054930,KRX
프럼파스트,035200,KRX
한국컴퓨터,054040,KRX
대동스틸,048470,KRX
링네트,042500,KRX
크레오에스지,040350,KRX
팬스타엔터프라이즈,054300,KRX
한빛소프트,047080,KRX
일진디스플,020760,KRX
NHN KCP,060250,KRX
CNT85,056730,KRX
금강철강,053260,KRX
스타코링크,060240,KRX
동아화성,041930,KRX
비츠로시스,054220,KRX
오리엔탈정공,014940,KRX
웰킵스하이텍,043590,KRX
리노공업,058470,KRX
성우테크론,045300,KRX
에스에프에이,056190,KRX
신화인터텍,056700,KRX
엑사이엔씨,054940,KRX
피에이치에이,043370,KRX
종근당바이오,063160,KRX
APS,054620,KRX
코위버,056360,KRX
성호전자,043260,KRX
YW,051390,KRX
삼영엠텍,054540,KRX
이니텍,053350,KRX
유진로봇,056080,KRX
태웅,044490,KRX
경남제약,053950,KRX
삼보모터스,053700,KRX
한컴위드,054920,KRX
코미팜,041960,KRX
프리엠스,053160,KRX
코나아이,052400,KRX
메디콕스,054180,KRX
더테크놀로지,043090,KRX
비트플래닛,049470,KRX
지에스이,053050,KRX
아이디스홀딩스,054800,KRX
코데즈컴바인,047770,KRX
안랩,053800,KRX
신한지주,055550,KRX
YTN,040300,KRX
CMG제약,058820,KRX
JYP Ent.,035900,KRX
KCC건설,021320,KRX
세동,053060,KRX
프로텍,053610,KRX
액토즈소프트,052790,KRX
세코닉스,053450,KRX
바이넥스,053030,KRX
오성첨단소재,052420,KRX
코웨이,021240,KRX
태양,053620,KRX
오션인더블유,052300,KRX
유아이엘,049520,KRX
대원미디어,048910,KRX
중앙첨단소재,051980,KRX
세아홀딩스,058650,KRX
CJ프레시웨이,051500,KRX
파인디앤씨,049120,KRX
디지아이,043360,KRX
코텍,052330,KRX
한네트,052600,KRX
에스티큐브,052020,KRX
티에스넥스젠,043220,KRX
큐로홀딩스,051780,KRX
피노,033790,KRX
나라엠앤디,051490,KRX
에코바이오,038870,KRX
에이텍,045660,KRX
대아티아이,045390,KRX
캠시스,050110,KRX
현대바이오랜드,052260,KRX
SFA반도체,036540,KRX
LG생활건강,051900,KRX
LG화학,051910,KRX
대우건설,047040,KRX
포스코인터내셔널,047050,KRX
한화오션,042660,KRX
삼표시멘트,038500,KRX
진양화학,051630,KRX
HLB이노베이션,024850,KRX
SM C&C,048550,KRX
승일,049830,KRX
TPC,048770,KRX
코메론,049430,KRX
빌리언스,044480,KRX
삼화네트웍스,046390,KRX
성광벤드,014620,KRX
유라테크,048430,KRX
삼현철강,017480,KRX
오픈베이스,049480,KRX
라온시큐어,042510,KRX
삼양케이씨아이,036670,KRX
오로라,039830,KRX
금화피에스시,036190,KRX
코다코,046070,KRX
인바디,041830,KRX
고려제약,014570,KRX
크린앤사이언스,045520,KRX
KD,044180,KRX
이글벳,044960,KRX
아즈텍WB,032080,KRX
두산에너빌리티,034020,KRX
오리콤,010470,KRX
위닉스,044340,KRX
상지건설,042940,KRX
한국내화,010040,KRX
엔피케이,048830,KRX
삼천당제약,000250,KRX
에이치케이,044780,KRX
정원엔시스,045510,KRX
한양이엔지,045100,KRX
누리플렉스,040160,KRX
에쎈테크,043340,KRX
국순당,043650,KRX
엘컴텍,037950,KRX
이오테크닉스,039030,KRX
상상인,038540,KRX
서울제약,018680,KRX
HLB파나진,046210,KRX
나노엔텍,039860,KRX
오공,045060,KRX
알파AI,043100,KRX
비츠로테크,042370,KRX
코아시아,045970,KRX
정상제이엘에스,040420,KRX
진양제약,007370,KRX
KT지니뮤직,043610,KRX
진성티이씨,036890,KRX
현대에이치티,039010,KRX
삼아제약,009300,KRX
파루,043200,KRX
에스씨디,042110,KRX
한국정보공학,039740,KRX
디오,039840,KRX
네오위즈홀딩스,042420,KRX
다산네트웍스,039560,KRX
바이오스마트,038460,KRX
우리기술,032820,KRX
안국약품,001540,KRX
세중,039310,KRX
우리기술투자,041190,KRX
케이바이오,038530,KRX
HRS,036640,KRX
에스에이엠티,031330,KRX
위즈코프,038620,KRX
이건홀딩스,039020,KRX
파인디지털,038950,KRX
나이스정보통신,036800,KRX
SG&G,040610,KRX
아이에이,038880,KRX
에스넷,038680,KRX
에스엠,041510,KRX
아이티센엔텍,010280,KRX
쎄니트,037760,KRX
대성미생물,036480,KRX
에코플라스틱,038110,KRX
케이엠더블유,032500,KRX
화성밸브,039610,KRX
경남스틸,039240,KRX
마크로젠,038290,KRX
희림,037440,KRX
레드캡투어,038390,KRX
솔브레인홀딩스,036830,KRX
에프에스티,036810,KRX
코맥스,036690,KRX
EG,037370,KRX
감성코퍼레이션,036620,KRX
성도이엔지,037350,KRX
제일테크노스,038010,KRX
한세예스24홀딩스,016450,KRX
무림SP,001810,KRX
세종텔레콤,036630,KRX
심텍홀딩스,036710,KRX
파세코,037070,KRX
KZ정밀,036560,KRX
SGC E&C,016250,KRX
서희건설,035890,KRX
주성엔지니어링,036930,KRX
케이티알파,036030,KRX
대성홀딩스,016710,KRX
다우데이타,032190,KRX
동진쎄미켐,005290,KRX
선광,003100,KRX
에이치엠넥스,036170,KRX
제이에스티나,026040,KRX
지더블유바이텍,036180,KRX
한국팩키지,037230,KRX
삼지전자,037460,KRX
우리엔터프라이즈,037400,KRX
대원제약,003220,KRX
한국가스공사,036460,KRX
네패스,033640,KRX
인지디스플레,037330,KRX
위지트,036090,KRX
유니셈,036200,KRX
유성티엔에스,024800,KRX
코리아나,027050,KRX
골드앤에스,035290,KRX
서울평가정보,036120,KRX
서울전자통신,027040,KRX
대성창투,027830,KRX
예림당,036000,KRX
미래아이앤지,007120,KRX
CJ ENM,035760,KRX
이지홀딩스,035810,KRX
기산텔레콤,035460,KRX
화천기공,000850,KRX
팜스코,036580,KRX
케이티앤지,033780,KRX
HD한국조선해양,009540,KRX
디씨엠,024090,KRX
바른손이앤에이,035620,KRX
솔본,035610,KRX
시공테크,020710,KRX
신일제약,012790,KRX
조아제약,034940,KRX
AK홀딩스,006840,KRX
HS애드,035000,KRX
대한유화,006650,KRX
백산,035150,KRX
체시스,033250,KRX
인성정보,033230,KRX
그래디언트,035080,KRX
동국산업,005160,KRX
매일홀딩스,005990,KRX
해성산업,034810,KRX
자화전자,033240,KRX
케이티,030200,KRX
엑시큐어하이트론,019490,KRX
제일기획,030000,KRX
한국정보통신,025770,KRX
파라텍,033540,KRX
동성화인텍,033500,KRX
스틱인베스트먼트,026890,KRX
케이씨,029460,KRX
드래곤플라이,030350,KRX
엠케이전자,033160,KRX
엠투엔,033310,KRX
제이씨현시스템,033320,KRX
포스코엠텍,009520,KRX
스페코,013810,KRX
좋은사람들,033340,KRX
대원화성,024890,KRX
로젠,033290,KRX
모아텍,033200,KRX
코콤,015710,KRX
E1,017940,KRX
SK가스,018670,KRX
다우기술,023590,KRX
영보화학,014440,KRX
제룡전기,033100,KRX
제이엠아이,033050,KRX
디지틀조선,033130,KRX
바이온,032980,KRX
와이지-원,019210,KRX
특수건설,026150,KRX
아이즈비전,031310,KRX
SKC,011790,KRX
동일기연,032960,KRX
소프트센,032680,KRX
원익,032940,KRX
원풍물산,008290,KRX
한국주강,025890,KRX
삼진,032750,KRX
더라미,032860,KRX
비트컴퓨터,032850,KRX
엠젠솔루션,032790,KRX
판타지오,032800,KRX
디와이덕양,024900,KRX
에쓰씨엔지니어링,023960,KRX
인지컨트롤스,023800,KRX
유비케어,032620,KRX
피델릭스,032580,KRX
TJ미디어,032540,KRX
휴맥스홀딩스,028080,KRX
삼일,032280,KRX
경동인베스트,012320,KRX
뉴인텍,012340,KRX
아이티센씨티에스,031820,KRX
에스제이엠홀딩스,025530,KRX
오스템,031510,KRX
디에이치엑스컴퍼니,031860,KRX
피에스케이홀딩스,031980,KRX
SK하이닉스,000660,KRX
INVENI,015360,KRX
MH에탄올,023150,KRX
동남합성,023450,KRX
삼성E&A,028050,KRX
신도리코,029530,KRX
온타이드,005320,KRX
퍼시스,016800,KRX
세보엠이씨,011560,KRX
한일단조,024740,KRX
WISCOM,024070,KRX
동원수산,030720,KRX
미래산업,025560,KRX
다올투자증권,030210,KRX
양지사,030960,KRX
HDC,012630,KRX
광전자,017900,KRX
한국단자공업,025540,KRX
원익홀딩스,030530,KRX
한글과컴퓨터,030520,KRX
메이슨캐피탈,021880,KRX
광무,029480,KRX
대호특수강,021040,KRX
디아이,003160,KRX
신성이엔지,011930,KRX
티에이치엔,019180,KRX
한온시스템,018880,KRX
HLB,028300,KRX
팜스토리,027710,KRX
블루산업개발,006740,KRX
세원정공,021820,KRX
유니온,000910,KRX
키다리스튜디오,020120,KRX
한국제지,027970,KRX
한섬,020000,KRX
현대엘리베이터,017800,KRX
환인제약,016580,KRX
삼보판지,023600,KRX
삼목에스폼,018310,KRX
에이스침대,003800,KRX
원익큐브,014190,KRX
계룡건설산업,013580,KRX
서원,021050,KRX
에스원,012750,KRX
태경산업,015890,KRX
리드코프,012700,KRX
유니슨,018000,KRX
아난티,025980,KRX
광진실업,026910,KRX
인터엠,017250,KRX
신대양제지,016590,KRX
와이투솔루션,011690,KRX
남해화학,025860,KRX
동원금속,018500,KRX
성안머티리얼스,011300,KRX
성우하이텍,015750,KRX
대신정보통신,020180,KRX
서부T&D,006730,KRX
HMM,011200,KRX
경인양행,012610,KRX
풀무원,017810,KRX
서울도시가스,017390,KRX
이구산업,025820,KRX
동신건설,025950,KRX
동화기업,025900,KRX
에넥스,011090,KRX
에이프로젠,007460,KRX
차AI헬스케어,025620,KRX
한국카본,017960,KRX
신라에스지,025870,KRX
케이씨피드,025880,KRX
한탑,002680,KRX
한국선재,025550,KRX
DH오토웨어,025440,KRX
시노펙스,025320,KRX
PN풍년,024940,KRX
삼천리자전거,024950,KRX
메디앙스,014100,KRX
KBI메탈,024840,KRX
경창산업,024910,KRX
대륙제관,004780,KRX
동원개발,013120,KRX
세원물산,024830,KRX
케이피에프,024880,KRX
KPX케미칼,025000,KRX
TP,007980,KRX
에스엠벡셀,010580,KRX
KB오토시스,024120,KRX
신원종합개발,017000,KRX
흥구석유,024060,KRX
대한약품,023910,KRX
이화공영,001840,KRX
풍국주정,023900,KRX
대림제지,017650,KRX
대한광통신,010170,KRX
동일스틸럭스,023790,KRX
플레이위드,023770,KRX
한국캐피탈,023760,KRX
한일사료,005860,KRX
KC그린홀딩스,009440,KRX
문배철강,008420,KRX
웅진,016880,KRX
모베이스전자,012860,KRX
국영지앤엠,006050,KRX
유진기업,023410,KRX
제이스코홀딩스,023440,KRX
보성파워텍,006910,KRX
브이티,018290,KRX
태광,023160,KRX
HL D&I,014790,KRX
오뚜기,007310,KRX
일정실업,008500,KRX
와이엠,007530,KRX
엘에스일렉트릭,010120,KRX
신라섬유,001000,KRX
원일특강,012620,KRX
서한,011370,KRX
대양금속,009190,KRX
이화산업,000760,KRX
동원시스템즈,014820,KRX
바른손,018700,KRX
부방,014470,KRX
삼성중공업,010140,KRX
모토닉,009680,KRX
화신,010690,KRX
소노스퀘어,007720,KRX
THE CUBE&,013720,KRX
유니크,011320,KRX
진로발효,018120,KRX
삼보산업,009620,KRX
푸드웰,005670,KRX
푸른저축은행,007330,KRX
피제이전자,006140,KRX
베뉴지,019010,KRX
엠에스씨,009780,KRX
삼화페인트공업,000390,KRX
경동나비엔,009450,KRX
대동금속,020400,KRX
대원산업,005710,KRX
큐캐피탈,016600,KRX
한국가구,004590,KRX
디모아,016670,KRX
중앙에너비스,000440,KRX
DB,012030,KRX
SGC에너지,005090,KRX
삼륭물산,014970,KRX
대림바스,005750,KRX
경동제약,011040,KRX
원풍,008370,KRX
네이처셀,007390,KRX
삼일기업공사,002290,KRX
일지테크,019540,KRX
한일화학,007770,KRX
한국알콜,017890,KRX
대주산업,003310,KRX
글로본,019660,KRX
대한해운,005880,KRX
세명전기,017510,KRX
휴니드테크놀러지스,005870,KRX
수산세보틱스,017550,KRX
에이티넘인베스트,021080,KRX
롯데케미칼,011170,KRX
대동기어,008830,KRX
세아베스틸지주,001430,KRX
호텔신라,008770,KRX
태경비케이,014580,KRX
화승코퍼레이션,013520,KRX
신흥,004080,KRX
화승인더스트리,006060,KRX
극동유화,014530,KRX
고려산업,002140,KRX
피에스텍,002230,KRX
대현,016090,KRX
케이비아이동국실업,001620,KRX
광명전기,017040,KRX
부산산업,011390,KRX
STX,011810,KRX
고려아연,010130,KRX
이렘,009730,KRX
팜젠사이언스,004720,KRX
무림페이퍼,009200,KRX
현대차증권,001500,KRX
금비,008870,KRX
대동전자,008110,KRX
원림,005820,KRX
서흥,008490,KRX
성문전자,014910,KRX
HLB글로벌,003580,KRX
일진홀딩스,015860,KRX
대영포장,014160,KRX
영화금속,012280,KRX
신풍제약,019170,KRX
동성제약,002210,KRX
카스,016920,KRX
아센디오,012170,KRX
한올바이오파마,009420,KRX
하이록코리아,013030,KRX
유니켐,011330,KRX
대창,012800,KRX
일성건설,013360,KRX
까뮤이앤씨,013700,KRX
보락,002760,KRX
선도전기,007610,KRX
씨아이테크,004920,KRX
광동제약,009290,KRX
갤럭시아에스엠,011420,KRX
남성,004270,KRX
KISCO홀딩스,001940,KRX
태영건설,009410,KRX
한국특강,007280,KRX
한솔로지스틱스,009180,KRX
삼양통상,002170,KRX
SK텔레콤,017670,KRX
진양폴리우레탄,010640,KRX
미창석유공업,003650,KRX
삼익THK,004380,KRX
미원상사,002840,KRX
서연,007860,KRX
SBI인베스트먼트,019550,KRX
세우글로벌,013000,KRX
현대모비스,012330,KRX
KG케미칼,001390,KRX
아진전자부품,009320,KRX
현대해상,001450,KRX
현대지에프홀딩스,005440,KRX
한국전력공사,015760,KRX
국도화학,007690,KRX
녹십자,006280,KRX
SIMPAC,009160,KRX
윌비스,008600,KRX
대창단조,015230,KRX
사조산업,007160,KRX
한익스프레스,014130,KRX
사조동아원,008040,KRX
경인전자,009140,KRX
무림P&P,009580,KRX
인디에프,014990,KRX
디와이,013570,KRX
방림,003610,KRX
DKME,015590,KRX
한솔케미칼,014680,KRX
퍼스텍,010820,KRX
플루토스,019570,KRX
동원산업,006040,KRX
대덕,008060,KRX
한성기업,003680,KRX
모헨즈,006920,KRX
이스타코,015020,KRX
태림포장,011280,KRX
아세아제지,002310,KRX
화천기계,010660,KRX
CJ씨푸드,011150,KRX
SHD,001770,KRX
조일알미늄,018470,KRX
에스엘,005850,KRX
영원무역홀딩스,009970,KRX
더존비즈온,012510,KRX
보령,003850,KRX
이건산업,008250,KRX
모나리자,012690,KRX
대구백화점,006370,KRX
우성,006980,KRX
유성기업,002920,KRX
한일철강,002220,KRX
삼익악기,002450,KRX
HS화성,002460,KRX
DN오토모티브,007340,KRX
보해양조,000890,KRX
상상인증권,001290,KRX
혜인,003010,KRX
금강공업,014280,KRX
플레이그램,009810,KRX
율촌화학,008730,KRX
신원,009270,KRX
동방,004140,KRX
한국쉘석유,002960,KRX
부광약품,003000,KRX
풍산홀딩스,005810,KRX
부국증권,001270,KRX
계양전기,012200,KRX
한솔테크닉스,004710,KRX
DB증권,016610,KRX
한미사이언스,008930,KRX
삼진제약,005500,KRX
POSCO홀딩스,005490,KRX
범양건영,002410,KRX
파미셀,005690,KRX
동국홀딩스,001230,KRX
대원전선,006340,KRX
이수화학,005950,KRX
삼성증권,016360,KRX
삼영무역,002810,KRX
한양증권,001750,KRX
금호석유화학,011780,KRX
유안타증권,003470,KRX
제일파마홀딩스,002620,KRX
에이엔피,015260,KRX
한창제지,009460,KRX
넥센,005720,KRX
삼성공조,006660,KRX
세방전지,004490,KRX
진원생명과학,011000,KRX
참엔지니어링,009310,KRX
한국무브넥스,010100,KRX
코스모신소재,005070,KRX
덕성,004830,KRX
신영증권,001720,KRX
유진증권,001200,KRX
유화증권,003460,KRX
한신기계공업,011700,KRX
코스모화학,005420,KRX
가온전선,000500,KRX
S-Oil,010950,KRX
한화에어로스페이스,012450,KRX
삼화전자공업,011230,KRX
현대제철,004020,KRX
써니전자,004770,KRX
현대비앤지스틸,004560,KRX
사조오양,006090,KRX
한화투자증권,003530,KRX
삼화전기,009470,KRX
SK증권,001510,KRX
평화홀딩스,010770,KRX
일신석재,007110,KRX
KG스틸,016380,KRX
아이에스동서,010780,KRX
SH에너지화학,002360,KRX
대한화섬,003830,KRX
코리아써키트,007810,KRX
신세계,004170,KRX
OCI홀딩스,010060,KRX
삼일제약,000520,KRX
인스코비,006490,KRX
일성아이에스,003120,KRX
현대건설,000720,KRX
TCC스틸,002710,KRX
에이프로젠바이오로직스,003060,KRX
F&F 홀딩스,007700,KRX
아남전자,008700,KRX
GS건설,006360,KRX
삼아알미늄,006110,KRX
한국전자홀딩스,006200,KRX
삼성SDI,006400,KRX
삼성전기,009150,KRX
동부건설,005960,KRX
케이씨티시,009070,KRX
코오롱글로벌,003070,KRX
빙그레,005180,KRX
녹십자홀딩스,005250,KRX
시알홀딩스,000480,KRX
현대약품,004310,KRX
남양유업,003920,KRX
남선알미늄,008350,KRX
한국화장품제조,003350,KRX
현대코퍼레이션,011760,KRX
LS,006260,KRX
SK네트웍스,001740,KRX
경농,002100,KRX
티웨이홀딩스,004870,KRX
동방아그로,007590,KRX
송원산업,004430,KRX
진흥기업,002780,KRX
한국석유공업,004090,KRX
천일고속,000650,KRX
대원강업,000430,KRX
만호제강,001080,KRX
조광피혁,004700,KRX
세방,004360,KRX
KBI동양철관,008970,KRX
대유에이텍,002880,KRX
남광토건,001260,KRX
삼영전자공업,005680,KRX
신영와코루,005800,KRX
오리엔트바이오,002630,KRX
조비,001550,KRX
한국공항,005430,KRX
조광페인트,004910,KRX
SB성보,003080,KRX
삼천리,004690,KRX
조흥,002600,KRX
금양,001570,KRX
사조대림,003960,KRX
비비안,002070,KRX
SNT다이내믹스,003570,KRX
한신공영,004960,KRX
농심,004370,KRX
삼영,003720,KRX
성신양회,004980,KRX
신라교역,004970,KRX
신풍,002870,KRX
종근당홀딩스,001630,KRX
크라운해태홀딩스,005740,KRX
한독,002390,KRX
SG글로벌,001380,KRX
SK디스커버리,006120,KRX
샘표,007540,KRX
흥아해운,003280,KRX
GS글로벌,001250,KRX
금호건설,002990,KRX
삼부토건,001470,KRX
삼화콘덴서공업,001820,KRX
페이퍼코리아,001020,KRX
동양,001520,KRX
한화,000880,KRX
JW중외제약,001060,KRX
영풍,000670,KRX
PKC,001340,KRX
성창기업지주,000180,KRX
한창,005110,KRX
삼화왕관,004450,KRX
KR모터스,000040,KRX
고려제강,002240,KRX
태양금속공업,004100,KRX
SUN&L,002820,KRX
DRB동일,004840,KRX
넥센타이어,002350,KRX
SG세계물산,004060,KRX
롯데정밀화학,004000,KRX
동화약품,000020,KRX
DL,000210,KRX
LX인터내셔널,001120,KRX
국제약품,002720,KRX
태광산업,003240,KRX
부산주공,005030,KRX
CS홀딩스,000590,KRX
DB하이텍,000990,KRX
대림통상,006570,KRX
유유제약,000220,KRX
강남제비스코,000860,KRX
대신증권,003540,KRX
NH투자증권,005940,KRX
미래에셋증권,006800,KRX
신일전자,002700,KRX
삼성제약,001360,KRX
삼성화재해상보험,000810,KRX
삼양식품,003230,KRX
한화손해보험,000370,KRX
NI스틸,008260,KRX
일동홀딩스,000230,KRX
대동,000490,KRX
오리온홀딩스,001800,KRX
깨끗한나라,004540,KRX
태원물산,001420,KRX
코오롱,002020,KRX
삼성전자,005930,KRX
DH오토넥스,000300,KRX
BYC,001460,KRX
KG모빌리티,003620,KRX
SPC삼립,005610,KRX
흥국화재,000540,KRX
일양약품,007570,KRX
한진,002320,KRX
한국수출포장공업,002200,KRX
현대자동차,005380,KRX
모나미,005360,KRX
한화솔루션,009830,KRX
아세아,002030,KRX
카프로,006380,KRX
롯데지주,004990,KRX
대한방직,001070,KRX
서울식품공업,004410,KRX
LS네트웍스,000680,KRX
금호전기,001210,KRX
하이트진로홀딩스,000140,KRX
노루홀딩스,000320,KRX
기아,000270,KRX
효성,004800,KRX
CJ,001040,KRX
두산,000150,KRX
휴스틸,005010,KRX
DB손해보험,005830,KRX
TYM,002900,KRX
대웅,003090,KRX
진양산업,003780,KRX
영진약품,003520,KRX
케이씨씨,002380,KRX
롯데칠성음료,005300,KRX
일신방직,003200,KRX
아모레퍼시픽홀딩스,002790,KRX
제주은행,006220,KRX
한솔홀딩스,004150,KRX
벽산,007210,KRX
롯데손해보험,000400,KRX
대한제분,001130,KRX
대상,001680,KRX
LG,003550,KRX
동아쏘시오홀딩스,000640,KRX
코리안리,003690,KRX
한국주철관공업,000970,KRX
한일홀딩스,003300,KRX
엔피씨,004250,KRX
세아제강지주,003030,KRX
대한전선,001440,KRX
대한제당,001790,KRX
삼양홀딩스,000070,KRX
세기상사,002420,KRX
한국앤컴퍼니,000240,KRX
전방,000950,KRX
대한항공,003490,KRX
디아이동일,001530,KRX
유한양행,000100,KRX
CJ대한통운,000120,KRX
경방,000050,KRX
유수홀딩스,000700,KRX
한진중공업홀딩스,003480,KRX
